# BEAST v1.8.2, r6687
# Generated Wed Sep 28 17:47:53 PDT 2016 [seed=1475110073125]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	skyline
3000000	-5337.808700718023	-2707.932765044455	-2629.8759356735677	75.58818652887038	25.1604173135311	9.398661589683156	13.771397934537928	33.82674964462951	76.36984921309488	31.7733740812306	92.89261464474443	63.49537994216895	97.75522227462383	29.741305555388777	2.0	6.0	1.0	8.0	17.0	4.0	11.0	3.0	9.0	10.0	8.9109577422055	0.2605343738847899	0.20526161917993807	0.2887929974542928	0.24541100948097921	0.266542882951557	0.0024987857368466123	-2629.8759356735677	-357.6011413393289
3100000	-5284.622775028032	-2651.816627134248	-2632.806147893785	47.64494374143796	56.215642844154885	9.553773667787079	18.72512692752831	18.848888788094524	39.50031985658158	55.78575972235671	39.144863414445155	33.105442106615826	20.262809403853726	22.439355017623694	2.0	4.0	2.0	2.0	6.0	9.0	1.0	31.0	7.0	7.0	11.53794522605036	0.2656613156717331	0.2484913226045942	0.2456905735889001	0.24015678813477254	0.20702301365270417	0.004296231162021211	-2632.806147893785	-304.97913686819555
3200000	-5302.773305598703	-2673.3302112143774	-2629.443094384325	49.56573440940049	49.24043510326362	100.74290541841972	100.79077335303474	82.33844379340623	54.00317524109671	27.035145492347134	57.90394076996619	59.17206229395561	33.723127280286455	18.70814580692276	11.0	7.0	7.0	8.0	6.0	5.0	3.0	5.0	11.0	8.0	9.082177026843954	0.24171206196582762	0.23060377539546767	0.2670886283589996	0.26059553427970517	0.28291819098936616	0.0037043345850686785	-2629.443094384325	-321.2803239306184
3300000	-5287.088345205932	-2653.989508289913	-2633.098836916019	51.50754970371172	15.48884260091127	17.288279554831853	50.85917688430332	57.32962431496387	14.408982337678214	10.874806835842309	43.66533424269565	19.01155068300249	6.678702422503327	22.02276187208294	7.0	10.0	7.0	9.0	2.0	2.0	14.0	2.0	7.0	11.0	10.518837936008447	0.22677438170515854	0.2518396309789087	0.2770771061367263	0.24430888117920657	0.24825154215826298	0.004068474423516017	-2633.098836916019	-307.00670164764983
3400000	-5308.997544954971	-2677.620974852387	-2631.376570102584	58.772624566276	35.50709555172876	24.645460598323584	27.62240585207283	59.80121314883233	14.778112602594875	24.76100258006756	47.05365018644354	44.760493444586125	46.25962132738173	18.52091409147306	5.0	3.0	7.0	20.0	4.0	9.0	10.0	1.0	10.0	2.0	11.173348089723143	0.2638873013757357	0.23724718696167094	0.2715801538321813	0.2272853578304122	0.27435542927246725	0.0030745409550699174	-2631.376570102584	-329.7026113753584
3500000	-5302.943642504637	-2684.73564582934	-2618.2079966752967	62.55494062784789	16.791237128859905	56.96324169633722	78.83600331556069	155.09490040695593	33.581889066474666	10.970945281437903	29.88516908144488	33.76052542801795	64.93876550687558	36.152121875983184	16.0	6.0	6.0	2.0	3.0	3.0	19.0	4.0	2.0	10.0	9.623491859595623	0.25666385083806353	0.23946495601926687	0.24498625238591773	0.25888494075675206	0.2893236039615481	0.0027075839483002686	-2618.2079966752967	-332.8327295688769
3600000	-5306.9268898228565	-2679.9999871070613	-2626.9269027157957	52.303247626158694	35.57805717950461	37.13852645128063	44.61340671900517	93.63371236053835	37.97365326403529	20.218225812551736	24.513366908371356	43.843631121407114	44.72823777313489	48.216284745717005	15.0	2.0	3.0	5.0	11.0	9.0	1.0	5.0	15.0	5.0	8.29155993358705	0.23229522885097117	0.26223222073827984	0.25060395838349764	0.25486859202725165	0.2489850649751632	0.0031500617974559225	-2626.9269027157957	-331.10301510142835
3700000	-5311.801027906789	-2678.260115706064	-2633.5409122007254	61.89185542340488	41.432332593832605	39.42766414690902	66.13492825134514	61.853175266049355	16.196419951369442	16.692858571553934	49.466970746388505	43.57600878408909	39.333585053421274	39.607557410859975	1.0	18.0	5.0	15.0	1.0	5.0	3.0	1.0	12.0	10.0	10.022083602915615	0.2517602448991235	0.2549196464341263	0.23336118234288505	0.2599589263238654	0.22391312531416382	0.003015685633986756	-2633.5409122007254	-329.04431516153545
3800000	-5354.287400654286	-2727.450981242081	-2626.8364194122046	84.14798462765866	204.04771694081165	52.40251698090218	128.94563020574068	92.93076170206346	40.57080509126284	73.79897810234675	70.86710784663185	34.86056353715657	24.157850263677755	31.579275021798193	3.0	14.0	21.0	4.0	1.0	13.0	6.0	1.0	2.0	6.0	8.364043952938756	0.24144165833768969	0.2541777063200554	0.26447154982911364	0.23990908551314163	0.3245517124468177	0.0019511477318234233	-2626.8364194122046	-373.60740012508796
3900000	-5313.202984749019	-2683.233646175267	-2629.969338573753	74.73846961574814	16.679535537756067	16.358018929205098	24.481787345981406	81.7377556716051	32.91878934408468	28.197018987452918	38.835309481499486	84.7682035592222	12.019550006151725	27.443783714963875	4.0	3.0	5.0	21.0	2.0	4.0	19.0	2.0	2.0	9.0	10.321866693921175	0.23886812945352437	0.23517374852051898	0.22407238665991858	0.30188573536603863	0.27172158112469424	0.0024990555288752943	-2629.969338573753	-334.5190176027973
4000000	-5280.481739371195	-2647.045466103669	-2633.436273267526	41.90805528157476	29.852429145799	17.660044689675846	30.51024046744739	22.42947957429506	94.30336721638501	6.555129105840237	25.96781255953628	27.820674356693456	28.477386118660277	19.870857224447622	11.0	2.0	6.0	1.0	6.0	8.0	4.0	6.0	20.0	7.0	8.490603698241262	0.23792084021531623	0.2614299375950124	0.25731391617186655	0.2433353060178054	0.28907021143400097	0.0041034387117753115	-2633.436273267526	-297.99174421686155
4100000	-5300.987766252108	-2668.423685878607	-2632.5640803735005	37.9132920385908	52.790679157142925	25.48907696413152	72.86356557361995	78.64995806749008	20.105305249227285	39.88774551978246	7.355482986301955	42.39658112440554	38.11174939115536	6.632476102235321	8.0	6.0	12.0	2.0	21.0	6.0	4.0	2.0	9.0	1.0	7.9623805909939875	0.24449171408762124	0.24633551328071085	0.285624627982593	0.2235481446490756	0.2481462023936469	0.003690333343367537	-2632.5640803735005	-316.7829761117075
4200000	-5290.727990731142	-2668.4917566144422	-2622.2362341166995	56.27533337559284	32.4827051138038	23.039920189275577	82.31365921321841	51.78326620638267	21.731207487402898	36.7769246921259	37.99361654251922	14.623169753650973	21.65611230944031	44.56061214589685	4.0	12.0	17.0	7.0	4.0	2.0	5.0	5.0	3.0	12.0	9.418064771097498	0.22257449983363325	0.2536844275130779	0.27513294839261515	0.24860812426067438	0.2142746923937051	0.0033431722772225545	-2622.2362341166995	-319.7613597413305
4300000	-5305.77321801268	-2677.1768869561456	-2628.596331056535	46.137591618709976	39.88660602896637	39.808993860577104	23.39245948856167	159.57644121206624	96.05654894125342	28.5894045369537	58.26093388024357	4.702512105112432	19.524596815284244	20.627086934676463	10.0	3.0	4.0	5.0	9.0	26.0	9.0	1.0	3.0	1.0	9.245756909374927	0.2565097558892572	0.2509886101342251	0.25837243226145973	0.2341292017150589	0.24654869765860116	0.0032665256823430104	-2628.596331056535	-322.53782045012406
4400000	-5326.83446798821	-2704.1789808703215	-2622.655487117889	70.02191675758917	197.27715117962032	29.417287799067903	67.71142211918634	26.409082536803723	81.30598383259483	265.05005925998415	54.44873543158906	22.607452822570117	13.234929483169429	10.303905899681142	1.0	5.0	10.0	1.0	4.0	2.0	40.0	1.0	3.0	4.0	10.256817742553748	0.29026273010255854	0.22103807949329898	0.24519966417673325	0.24349952622741008	0.25337545102033254	0.0025450486184176277	-2622.655487117889	-349.7061062754256
4500000	-5339.167669206896	-2701.4388462143593	-2637.728822992536	64.47513705921683	63.25318239657587	73.92918305639438	61.14942218025807	47.05581102764199	42.00428662417535	30.82263659541766	121.49368558605875	31.80678854799745	40.59080616580731	11.98887650459333	2.0	3.0	13.0	31.0	1.0	6.0	3.0	5.0	5.0	2.0	8.452635405893776	0.23530058914379415	0.23885289150070074	0.2445752307230009	0.28127128863250495	0.2572108940101936	0.0026643260265651197	-2637.728822992536	-349.72105244202186
4600000	-5295.772805631924	-2668.5806545607925	-2627.1921510711313	45.92289967548289	42.19356138723415	24.95795269704452	42.740142819012355	55.173281847444166	44.99685527971845	26.8878235822936	12.949189044827799	42.11423601498639	42.751001389054174	19.936935974144056	1.0	5.0	9.0	9.0	14.0	1.0	8.0	11.0	10.0	3.0	9.193057963548368	0.23908590841756672	0.2390882382800249	0.24322771693232587	0.2785981363700833	0.21434991250586918	0.0031836557676103707	-2627.1921510711313	-320.6873743221923
4700000	-5299.794522016637	-2670.371022787146	-2629.42349922949	54.37122540739464	32.910510372361145	71.13911156532906	133.59294422425253	25.742864299063154	39.444436602527716	34.3286090449094	7.875645949468355	27.45005872988032	35.684058881208045	56.32418548817202	22.0	2.0	6.0	5.0	4.0	13.0	7.0	4.0	6.0	2.0	8.506047334634848	0.2648428689138241	0.24695242852115842	0.2642645578666534	0.22394014469836468	0.18628868010292085	0.0025766934225850747	-2629.42349922949	-320.002338138843
4800000	-5305.0538157180135	-2672.8595667912546	-2632.194248926759	45.595513258555755	32.572025579451676	33.26674340618133	61.522755939779856	41.85714315399381	68.09491145333699	29.222982692226616	103.3404608041795	123.8719212050171	26.547250940374976	17.744611604920802	4.0	1.0	5.0	8.0	13.0	29.0	1.0	1.0	1.0	8.0	6.869031920899679	0.21170153571277767	0.2346285266426819	0.2840563447285479	0.26961359291599307	0.25232697312811647	0.0033075983682904317	-2632.194248926759	-321.28841993960106
4900000	-5329.359129512379	-2688.4290877374547	-2640.9300417749237	53.27139373936465	25.481183163330197	26.542571041773485	62.402046446820165	31.6062598788867	17.1070925686283	104.40365706706807	104.58674719078108	58.24768719698355	34.0884467954884	70.58129193089535	2.0	3.0	27.0	26.0	2.0	1.0	2.0	5.0	1.0	2.0	9.893488745699198	0.23432834177384798	0.24907713897176395	0.25041044781057337	0.2661840714438153	0.23360585129760553	0.0025971691968597454	-2640.9300417749237	-334.63211354094756
5000000	-5316.994783394749	-2685.1158793574887	-2631.8789040372603	51.100693889790776	38.78676603278508	112.0791749469546	64.7761881060195	75.92293173267764	22.941895498076033	73.51694005336407	37.46229785951527	23.017687819887605	25.822010422247683	23.21851486507475	13.0	5.0	3.0	9.0	14.0	4.0	2.0	4.0	6.0	11.0	7.712017491891023	0.2800131518583233	0.241558015200166	0.23969238626388972	0.23873644667762156	0.22292966286852064	0.0032024664968274908	-2631.8789040372603	-333.98924447227114
5100000	-5299.638363728358	-2664.8461945975496	-2634.7921691308084	47.459595260673346	14.825663177743294	32.360233113292004	42.00007282306333	41.366671344356384	27.09571279697734	22.3816991946109	27.32189474235011	80.58630090760073	33.065365343363126	15.26851079995738	4.0	12.0	14.0	3.0	19.0	5.0	2.0	3.0	8.0	1.0	10.640064668860589	0.24182931883396439	0.2382892953500893	0.29895158463283106	0.22092980118311595	0.22428030020304504	0.003433991652483971	-2634.7921691308084	-317.4603154274369
5200000	-5318.611020625078	-2676.9151180309977	-2641.69590259408	47.691331491429025	62.838183158825466	61.77736998347857	70.8355860730114	27.095388603581252	36.12984918445036	16.41347783821612	24.869662189031065	51.51458878628952	22.16807647712182	32.42831422743738	12.0	13.0	6.0	16.0	3.0	8.0	1.0	6.0	3.0	3.0	9.708690451674075	0.24379429056814994	0.25108358802682246	0.28634719008713333	0.218774931317895	0.30119796988921155	0.0036695484399063556	-2641.69590259408	-327.92560369345586
5300000	-5391.3630768281655	-2762.801295459248	-2628.5617813689173	105.26471546780894	50.676703471981426	92.65490491831164	233.67272370320728	61.01726558246268	172.4243627645907	224.52756280230443	104.49165125289767	218.27868666687533	43.34247681581803	55.69214360275763	11.0	15.0	14.0	4.0	5.0	1.0	2.0	7.0	8.0	4.0	7.318161845871136	0.2513194563074339	0.2667938634640526	0.2507340443619603	0.23115263586655407	0.2596433009241555	0.0014644409268130766	-2628.5617813689173	-402.6201272530696
5400000	-5330.4756896269155	-2682.0932897894495	-2648.382399837466	72.51348264565212	31.32054164917081	16.547702767255096	10.002937723176931	20.589673338207465	57.592732074791584	44.1730382847259	67.57311899992547	28.413639752704125	39.49410856044605	41.66217345823399	4.0	2.0	6.0	2.0	1.0	1.0	20.0	20.0	3.0	12.0	7.598423857631749	0.2489466490427366	0.24824483788785384	0.2594549766761841	0.24335353639322616	0.2621227219655211	0.0027023343421171907	-2648.382399837466	-335.12154151944594
